order_id,user_id,amount,quantity,created_at,status
A1420,0636,428.96,3,2025-06-25T00:50:00Z,PAID
A1280,0987,308.4,4,2025-10-12T21:04:00Z,Pending
A2807,0909,291.92,3,2025-10-01T11:05:00Z,PAID
A0145,0346,401.62,3,2025-03-22T00:21:00Z,refunded
A3757,0438,238.13,1,2025-01-21T21:38:00Z,Pending
A3171,0443,491.34,3,2025-10-28T23:58:00Z,Refunded
A0793,0277,141.33,4,2025-08-23T00:45:00Z,Refunded
A4821,0149,338.61,4,2025-02-15T21:23:00Z,Refunded
A2479,0891,207.62,3,2025-11-28T17:00:00Z,Paid
A1568,0670,395.08,8,2025-07-21T16:50:00Z,Paid
A0389,0131,471.12,8,2025-07-17T12:47:00Z,Paid
A0468,0832,39.72,,2025-08-08T14:57:00Z,Refunded
A2833,0379,438.41,5,2025-04-09T06:46:00Z,Pending
A3050,0289,139.8,,2025-02-10T13:56:00Z,PAID
A4739,0730,454.31,,2025-03-26T13:05:00Z,Refunded
A4408,0494,293.51,,2025-05-09T00:49:00Z,PAID
A2359,0776,460.58,1,2025-09-23T04:11:00Z,Paid
A3653,0655,440.44,9,2025-09-25T06:00:00Z,PAID
A4367,0191,66.13,9,2025-05-04T15:52:00Z,paid
A0314,0603,,3,2025-07-13T19:19:00Z,refunded
A1870,0271,140.25,9,2025-08-14T06:43:00Z,Refunded
A3219,0074,358.02,5,2025-04-30T03:37:00Z,Refunded
A1447,0945,296.29,1,2025-12-07T02:30:00Z,Pending
A2848,0022,408.72,7,2025-03-11T15:28:00Z,
A4822,0026,309.29,1,2025-06-30T16:44:00Z,Pending
A3496,0247,254.31,2,2025-07-10T11:19:00Z,refund
A2251,0156,80.86,1,2025-04-20T05:52:00Z,
A1131,0033,386.82,1,2025-09-27T09:56:00Z,Paid
A2443,0067,135.47,8,2025-07-16T05:52:00Z,Pending
A4737,0992,,,,PAID
A3882,0465,237.8,,2025-02-23T14:53:00Z,Paid
A1771,0814,239.58,9,2025-07-19T18:40:00Z,Paid
A2591,0994,273.87,6,2025-11-18T10:39:00Z,Pending
A0767,0022,218.88,4,2025-03-09T03:29:00Z,PAID
A0237,0929,,,2025-04-21T21:12:00Z,Paid
A3868,0393,99.25,6,2025-05-27T01:58:00Z,
A3172,0742,215.93,9,2025-11-06T13:00:00Z,
A0048,0571,139.69,8,2025-09-01T01:28:00Z,
A0657,0136,465.86,5,2025-04-01T15:17:00Z,Refunded
A2911,0436,,7,2025-11-03T14:26:00Z,paid
A2221,0933,336.4,2,2025-05-30T12:06:00Z,
A0576,0367,344.07,5,2025-09-16T21:54:00Z,Pending
A3312,0266,85.5,7,2025-11-14T09:37:00Z,Refunded
A2228,0157,92.23,2,2025-06-06T00:13:00Z,PAID
A4686,0497,406.99,2,2025-09-06T03:11:00Z,Pending
A2236,0047,188.36,8,2025-04-13T18:13:00Z,Paid
A1804,0961,457.18,,2025-08-31T10:39:00Z,refund
A2143,0428,159.6,3,2025-05-25T10:35:00Z,Refunded
A1550,0573,323.98,4,2025-10-07T22:14:00Z,Refunded
A4243,0746,122.96,5,2025-12-15T08:56:00Z,Refunded
A0071,0956,38.29,2,2025-07-07T19:51:00Z,refunded
A2875,0134,364.45,3,2025-04-25T12:13:00Z,refunded
A1768,0661,483.32,1,2025-03-07T08:06:00Z,PAID
A0152,0127,48.14,9,2025-08-30T10:14:00Z,Pending
A3811,0865,206.96,3,2025-05-05T03:25:00Z,PAID
A1959,0820,187.75,9,2025-05-19T19:03:00Z,Paid
A1059,0821,164.88,3,2025-04-04T12:43:00Z,Pending
A1697,0753,6.61,,2025-09-13T04:34:00Z,refund
A3433,0122,,8,,PAID
A1571,0438,262.84,4,2025-06-03T23:23:00Z,Pending
A2256,0386,279.67,3,2025-05-01T10:42:00Z,Refunded
A0272,0576,34.06,3,2025-09-03T13:35:00Z,paid
A3855,0888,24.75,3,2025-03-12T11:45:00Z,Refunded
A1597,0260,96.4,5,2025-08-12T05:08:00Z,Refunded
A2711,0476,499.51,1,2025-06-06T13:26:00Z,Paid
A0123,0311,416.55,3,2025-07-14T09:04:00Z,
A3523,0819,369.77,8,2025-01-16T10:42:00Z,paid
A0581,0450,350.05,2,2025-09-23T01:02:00Z,Pending
A0595,0661,465.55,8,,PAID
A4592,0565,24.16,5,2025-01-08T01:17:00Z,PAID
A0681,0096,132.38,9,2025-11-23T20:23:00Z,Pending
A0787,0641,381.4,7,2025-03-16T16:45:00Z,refunded
A4627,0031,211.85,5,2025-12-12T14:27:00Z,Paid
A1338,0468,212.58,3,,refunded
A4575,0263,402.51,5,2025-04-14T19:11:00Z,PAID
A1673,0916,430.95,4,2025-09-14T11:03:00Z,refund
A3331,0857,30.88,4,2025-08-20T08:37:00Z,Paid
A0212,0589,131.62,9,2025-04-05T06:27:00Z,
A4193,0957,364.17,7,2025-08-26T02:50:00Z,
A3529,0716,32.37,2,2025-09-21T22:24:00Z,paid
A4596,0239,225.16,6,,Refunded
A0588,0843,66.99,5,2025-05-27T15:02:00Z,refund
A4456,0743,193.03,4,2025-02-06T13:42:00Z,PAID
A1330,0288,374.56,2,2025-09-19T22:50:00Z,Paid
A1024,0388,153.25,3,2025-12-16T15:23:00Z,
A0014,0952,401.66,3,2025-05-16T09:16:00Z,refunded
A1856,0046,379.03,,2025-06-14T11:59:00Z,Refunded
A1679,0765,59.22,6,2025-02-11T13:43:00Z,Pending
A4818,0726,401.47,9,2025-09-29T09:04:00Z,refunded
A0022,0372,152.01,5,2025-07-25T14:53:00Z,
A0333,0977,348.09,7,2025-01-25T14:38:00Z,
A0431,0497,,8,2025-07-16T11:52:00Z,paid
A1504,0648,65.64,,2025-08-10T12:38:00Z,Paid
A2821,0348,277.39,5,2025-08-18T06:15:00Z,
A0807,0405,254.31,4,2025-05-07T03:49:00Z,refund
A0283,0543,6.41,6,2025-05-22T03:46:00Z,Paid
A2078,0320,,4,2025-03-24T06:16:00Z,refunded
A2095,0289,332.72,3,2025-08-16T22:23:00Z,
A1341,0082,358.45,3,2025-04-23T13:54:00Z,Refunded
A1944,0357,58.77,9,,PAID
A2531,0756,469.52,4,2025-08-03T15:12:00Z,
A0305,0481,,3,,
A3436,0403,189.33,2,2025-02-20T08:54:00Z,refund
A0723,0873,451.79,6,2025-05-15T20:09:00Z,paid
A0592,0258,293.02,9,2025-06-30T00:56:00Z,Pending
A2837,0049,499.63,7,2025-07-27T02:15:00Z,
A0924,0463,47.92,3,2025-11-04T08:27:00Z,PAID
A1950,0475,,1,2025-01-23T21:25:00Z,Pending
A3567,0152,402.04,3,2025-03-13T17:11:00Z,refunded
A2614,0113,395.94,9,2025-04-22T20:59:00Z,Refunded
A0017,0791,366.21,9,2025-07-27T20:59:00Z,refunded
A3309,0373,126.52,2,2025-01-02T23:55:00Z,PAID
A4569,0055,35.68,5,2025-04-04T14:15:00Z,Pending
A0373,0393,412.95,2,,paid
A3883,0171,195.52,1,2025-06-11T01:58:00Z,Refunded
A2089,0107,92.81,9,2025-06-10T02:06:00Z,
A3025,0733,369.27,4,,refund
A3847,0131,451.69,2,2025-08-29T22:46:00Z,paid
A1577,0091,47.73,4,2025-02-17T23:30:00Z,refunded
A4939,0845,248.3,6,2025-01-24T07:27:00Z,refund
A3553,0371,266.04,7,2025-12-18T23:04:00Z,Refunded
A1217,0265,228.7,2,2025-08-13T01:30:00Z,refund
A3551,0606,441.68,9,2025-03-25T01:12:00Z,Refunded
A2853,0038,155.66,4,2025-10-04T02:55:00Z,Pending
A4122,0941,460.2,5,2025-07-16T22:31:00Z,refund
A4539,0620,260.75,2,2025-12-08T06:14:00Z,Paid
A4498,0923,134.35,7,2025-09-27T13:10:00Z,
A2600,0670,450.73,4,2025-11-11T19:42:00Z,
A4139,0172,158.24,,2025-06-16T14:36:00Z,Pending
A4698,0334,390.54,4,2025-07-01T00:24:00Z,PAID
A4280,0288,175.02,2,,Refunded
A0040,0222,77.51,5,2025-05-22T01:58:00Z,
A4694,0766,493.72,3,2025-09-11T14:29:00Z,paid
A2972,0085,243.25,2,2025-02-10T12:43:00Z,paid
A0108,0373,292.11,4,2025-06-07T21:43:00Z,refunded
A1485,0835,137.48,2,2025-12-12T19:41:00Z,paid
A3986,0505,55.49,7,2025-06-28T16:09:00Z,
A4637,0597,38.05,3,2025-10-26T21:24:00Z,refunded
A3860,0537,124.22,3,2025-08-30T14:28:00Z,Pending
A2803,0174,169.87,2,2025-09-15T03:54:00Z,paid
A1136,0123,240.98,1,2025-03-08T02:36:00Z,Pending
A1991,0989,474.51,5,,PAID
A2414,0326,6.74,6,2025-03-02T11:52:00Z,
A0770,0963,57.3,7,2025-01-13T00:22:00Z,refunded
A3412,0355,68.8,2,2025-01-09T12:01:00Z,Refunded
A3341,0824,334.16,,,Pending
A3483,0291,446.04,5,2025-10-04T01:37:00Z,paid
A0190,0365,462.68,2,2025-05-22T14:46:00Z,refunded
A2686,0341,,2,2025-11-14T02:03:00Z,refunded
A4505,0224,66.45,2,2025-04-13T04:57:00Z,refunded
A1449,0301,157.95,3,2025-02-11T04:37:00Z,Pending
A2603,0121,382.22,4,2025-02-20T08:32:00Z,Refunded
A3925,0704,389.98,,2025-09-06T14:28:00Z,Paid
A2286,0246,267.3,3,2025-05-18T23:58:00Z,paid
A1096,0631,,3,2025-08-28T08:40:00Z,paid
A3894,0349,287.54,8,2025-11-15T22:58:00Z,
A1005,0078,486.8,6,2025-08-04T22:44:00Z,refunded
A4491,0839,75.38,6,2025-10-15T07:14:00Z,Paid
A2137,0906,397.27,4,2025-03-15T08:44:00Z,paid
A0863,0651,133.72,4,2025-07-11T14:29:00Z,refunded
A3583,0638,332.59,9,2025-09-04T12:37:00Z,refunded
A1816,0629,,8,2025-06-03T23:02:00Z,PAID
A0438,0544,490.01,,2025-08-24T11:41:00Z,refunded
A0391,0257,438.45,7,2025-10-05T10:16:00Z,
A2244,0798,362.69,3,2025-06-30T09:57:00Z,Refunded
A2118,0421,105.7,4,,PAID
A3591,0804,114.37,9,2025-07-23T00:25:00Z,paid
A3721,0723,158.42,1,2025-03-15T00:48:00Z,Pending
A1132,0653,474.55,8,2025-04-22T01:43:00Z,
A1965,0432,46.82,9,2025-01-26T04:13:00Z,
A3929,0801,489.47,6,2025-10-09T04:38:00Z,PAID
A0159,0794,38.03,2,2025-05-07T16:08:00Z,refunded
A3466,0959,80.58,2,2025-08-22T17:28:00Z,paid
A4512,0698,300.07,4,2025-06-12T22:38:00Z,PAID
A0986,0925,70.61,1,2025-02-04T18:56:00Z,paid
A4683,0334,326.08,1,2025-08-26T04:05:00Z,PAID
A1850,0918,40.75,1,2025-06-25T19:18:00Z,paid
A0202,0745,171.02,1,2025-03-02T20:26:00Z,
A3879,0388,385.54,9,2025-02-10T11:42:00Z,refund
A3282,0272,169.43,2,2025-01-13T01:38:00Z,Pending
A0164,0483,295.51,5,2025-03-30T11:15:00Z,refunded
A3499,0720,167.31,,2025-10-18T08:11:00Z,
A1523,0851,101.8,8,2025-03-07T23:30:00Z,PAID
A4210,0719,450.93,8,,refunded
A0161,0701,262.79,,2025-09-29T08:36:00Z,refund
A3411,0303,178.78,4,2025-07-15T16:51:00Z,paid
A0535,0956,86.8,,2025-10-29T05:07:00Z,Paid
A1555,0292,,3,2025-10-15T13:48:00Z,Refunded
A4648,0701,,6,2025-05-08T00:00:00Z,
A2860,0048,470.82,2,2025-09-25T10:47:00Z,Paid
A2201,0119,,1,2025-06-18T01:49:00Z,refund
A2129,0307,297.61,5,,refund
A4138,0437,241.53,9,2025-07-05T00:46:00Z,
A3958,0790,,3,2025-03-05T23:03:00Z,Pending
A0749,0676,19.74,5,2025-07-22T01:17:00Z,Pending
A0067,0546,,8,2025-03-09T19:41:00Z,refunded
A0577,0584,133.2,6,2025-01-31T12:57:00Z,Refunded
A4573,0871,52.43,5,2025-01-31T08:13:00Z,
A0481,0333,212.75,7,2025-08-18T07:22:00Z,Refunded
A4891,0315,453.23,5,2025-11-03T18:09:00Z,refund
A0102,0453,409.85,,2025-10-26T23:41:00Z,
A2901,0790,142.01,,2025-12-14T21:10:00Z,Paid
A1762,0602,,3,2025-03-04T02:50:00Z,Paid
A1592,0948,240.6,4,2025-01-05T23:49:00Z,paid
A4585,0614,90.05,,2025-07-18T16:35:00Z,Refunded
A4558,0238,65.26,8,2025-08-20T22:33:00Z,
A0964,0513,151.21,9,2025-02-19T01:27:00Z,Pending
A1123,0837,116.27,1,2025-03-06T14:06:00Z,
A4389,0478,247.4,2,2025-09-11T09:13:00Z,Pending
A4580,0299,482.8,1,2025-07-22T02:20:00Z,Refunded
A4003,0401,468.6,7,2025-07-19T12:44:00Z,
A0018,0624,278.23,5,2025-01-03T01:28:00Z,refund
A1886,0260,113.65,2,,refunded
A3438,0446,172.2,1,2025-11-03T23:10:00Z,paid
A1947,0233,198.37,9,2025-07-03T02:30:00Z,refund
A0888,0698,105.28,4,2025-01-19T02:12:00Z,PAID
A1086,0471,435.17,9,2025-05-25T08:19:00Z,
A3778,0608,260.62,6,2025-03-19T06:33:00Z,refund
A2741,0508,,1,2025-05-29T18:32:00Z,PAID
A1967,0956,99.79,8,2025-10-25T03:52:00Z,refunded
A3568,0591,269.38,9,2025-05-28T21:28:00Z,
A1135,0186,458.53,,2025-05-10T01:58:00Z,refund
A1490,0150,247.04,1,2025-05-20T03:19:00Z,Pending
A4196,0847,312.13,,2025-12-08T20:43:00Z,refund
A0072,0244,87.99,6,2025-01-30T17:43:00Z,refunded
A4482,0953,28.86,7,2025-04-29T04:56:00Z,refunded
A0752,0089,377.6,3,2025-03-17T19:29:00Z,Paid
A0199,0657,370.34,8,2025-03-12T12:18:00Z,refunded
A2470,0821,335.79,9,2025-03-09T07:03:00Z,Paid
A0506,0751,85.82,7,2025-02-02T15:56:00Z,
A0192,0477,364.33,9,,refunded
A0972,0544,71.42,,2025-01-22T04:02:00Z,Paid
A1554,0080,352.57,4,2025-08-31T09:02:00Z,refund
A0907,0831,175.35,2,2025-07-24T01:24:00Z,refund
A4609,0069,445.28,2,2025-03-17T10:56:00Z,refunded
A2917,0563,230.12,4,2025-08-28T17:06:00Z,PAID
A4182,0920,213.72,3,2025-03-22T18:44:00Z,Paid
A2357,0759,345.37,1,2025-04-18T02:58:00Z,Paid
A3374,0334,463.12,3,2025-12-03T22:56:00Z,Refunded
A3759,0581,210.6,5,2025-12-22T14:04:00Z,
A2882,0561,233.48,6,2025-11-24T21:26:00Z,refunded
A4215,0121,338.57,1,,Refunded
A4654,0399,134.5,6,2025-01-15T08:28:00Z,Refunded
A0269,0633,137.07,9,2025-05-20T04:02:00Z,PAID
A2824,1000,495.59,6,2025-09-18T20:40:00Z,Pending
A3395,0884,382.57,6,2025-05-07T12:00:00Z,paid
A0742,0679,,5,2025-02-09T03:07:00Z,
A4449,0882,327.53,9,2025-01-22T19:58:00Z,PAID
A2750,0628,,6,,refunded
A0473,0143,103.24,1,2025-09-21T08:24:00Z,refunded
A3619,0505,243.28,3,2025-01-03T03:55:00Z,paid
A2224,0466,81.18,9,2025-10-11T05:28:00Z,Paid
A3743,0931,39.65,6,2025-08-10T14:42:00Z,Pending
A2925,0003,,8,2025-06-14T23:13:00Z,Paid
A0188,0462,425.44,4,2025-06-16T05:38:00Z,refunded
A4933,0929,184.57,1,2025-12-07T14:42:00Z,refunded
A2402,0997,74.79,8,2025-02-28T07:58:00Z,Paid
A2840,0140,334.63,2,,
A2784,0048,171.43,3,2025-08-08T02:24:00Z,Paid
A0608,0210,,8,2025-07-08T13:30:00Z,Refunded
A3990,0382,38.44,4,2025-05-26T05:27:00Z,Refunded
A1685,0718,251.72,9,2025-05-15T04:21:00Z,paid
A1840,0868,289.06,8,2025-10-21T05:22:00Z,Paid
A1632,0566,384.69,,2025-08-01T20:56:00Z,Pending
A0238,0435,114.24,3,2025-05-25T20:40:00Z,Pending
A1522,0647,478.4,9,2025-01-30T20:12:00Z,PAID
A3692,0458,,2,2025-03-21T23:59:00Z,refunded
A4665,0576,210.26,,2025-12-10T21:46:00Z,Refunded
A4483,0254,264.46,5,2025-10-29T20:41:00Z,Pending
A3336,0071,485.2,4,2025-04-13T15:36:00Z,Paid
A0461,0728,198.36,5,2025-08-04T00:17:00Z,refunded
A2144,0168,420.99,4,,
A1536,0323,383.89,3,2025-06-13T13:48:00Z,Refunded
A3349,0332,141.9,2,2025-09-07T02:21:00Z,Refunded
A0247,0462,224.53,8,2025-06-02T04:18:00Z,refunded
A4330,0400,275.8,3,,Paid
A1559,0442,,3,2025-08-31T15:30:00Z,PAID
A3731,0526,134.67,6,2025-01-22T01:50:00Z,refunded
A3344,0636,22.44,5,2025-09-17T08:35:00Z,Pending
A4634,0397,240.76,6,2025-08-19T11:55:00Z,Paid
A2928,0724,,2,2025-07-11T23:05:00Z,refunded
A3203,0537,475.49,3,2025-12-17T20:58:00Z,refunded
A2164,0944,11.88,4,2025-08-12T02:07:00Z,Pending
A4679,0323,,6,,PAID
A0511,0286,,9,2025-11-24T18:18:00Z,Pending
A2664,0123,187.89,6,2025-01-29T15:25:00Z,Pending
A2831,0416,315.75,2,2025-11-10T21:19:00Z,refund
A4553,0865,,9,2025-06-14T23:39:00Z,Pending
A1090,0058,187.61,4,,refunded
A3243,0575,,,2025-05-31T08:48:00Z,Refunded
A1400,0921,80.25,7,2025-01-17T08:18:00Z,Paid
A3242,0045,,7,2025-09-26T15:39:00Z,paid
A4983,0166,374.11,5,2025-08-25T13:42:00Z,refunded
A2736,0220,206.13,6,2025-08-18T17:34:00Z,
A0458,0098,395.15,,2025-06-18T12:56:00Z,PAID
A4521,0933,487.43,9,2025-04-18T19:43:00Z,Paid
A3367,0818,36.81,6,,Pending
A3552,0377,266.03,9,2025-01-28T04:55:00Z,refund
A3207,0409,,,2025-06-23T04:22:00Z,refund
A3629,0076,38.85,1,2025-11-11T05:27:00Z,
A3177,0373,43.57,6,2025-03-26T00:13:00Z,Pending
A2394,0599,245.34,7,2025-07-09T13:37:00Z,paid
A1669,0017,205.36,8,2025-12-08T00:58:00Z,Refunded
A4325,0572,257.51,7,,paid
A1792,0007,434.24,9,2025-12-11T01:07:00Z,Pending
A2219,0182,,2,2025-04-06T19:53:00Z,Paid
A3247,0880,46.86,9,2025-02-02T00:43:00Z,Pending
A2343,0974,222.43,9,2025-11-09T12:52:00Z,Paid
A3432,0454,,1,2025-09-17T12:56:00Z,Paid
A3018,0960,147.22,9,2025-09-19T10:47:00Z,paid
A3840,0679,153.77,9,2025-03-02T15:43:00Z,Paid
A4760,0840,241.05,9,2025-08-12T16:21:00Z,Paid
A1112,0188,434.2,6,2025-08-06T09:53:00Z,Paid
A1528,0885,132.8,9,2025-04-28T20:54:00Z,
A2463,0563,488.8,,2025-08-28T20:55:00Z,PAID
A3195,0312,376.51,8,,PAID
A1308,0037,424.63,8,2025-05-14T17:37:00Z,
A0008,0344,,8,2025-08-31T16:07:00Z,PAID
A4631,0976,247.59,7,2025-03-13T16:21:00Z,paid
A3093,0892,,2,2025-06-01T22:02:00Z,Pending
A4409,0509,494.63,1,2025-07-31T21:14:00Z,Pending
A3949,0893,33.61,3,2025-02-28T14:43:00Z,Paid
A0929,0777,148.16,1,2025-03-17T15:19:00Z,refunded
A1909,0229,384.22,6,2025-01-11T00:54:00Z,refund
A1973,0619,187.72,5,2025-08-19T04:45:00Z,Refunded
A3726,0813,158.26,1,,refund
A3715,0066,118.4,4,2025-08-08T01:45:00Z,PAID
A4567,0210,139.93,5,2025-11-10T02:29:00Z,paid
A0630,0078,148.72,9,2025-10-09T22:14:00Z,paid
A3279,0455,330.12,,2025-09-29T01:19:00Z,Pending
A0250,0812,489.65,,2025-02-07T18:00:00Z,refunded
A2505,0625,240.12,1,,paid
A0376,0410,42.96,5,2025-09-10T19:36:00Z,PAID
A3241,0537,376.07,3,,Refunded
A2897,0543,360.77,6,2025-05-02T20:54:00Z,Paid
A1684,0396,276.17,2,2025-11-05T23:08:00Z,PAID
A0005,0065,,,2025-04-24T05:26:00Z,Paid
A0216,0747,64.93,7,2025-11-18T11:13:00Z,refunded
A0467,0156,,7,2025-08-13T04:38:00Z,Pending
A4788,0660,220.7,1,2025-08-30T14:39:00Z,refunded
A3190,0660,295.85,2,,refund
A2610,0022,195.42,,2025-11-29T18:08:00Z,Pending
A1146,0860,118.28,1,2025-03-23T04:56:00Z,Refunded
A4373,0783,,3,2025-03-07T09:45:00Z,refunded
A4579,0741,27.5,5,2025-08-29T14:36:00Z,paid
A0131,0547,157.51,1,2025-01-15T08:46:00Z,refunded
A2929,0041,491.38,8,2025-04-16T21:03:00Z,refund
A1999,0544,442.16,5,2025-03-01T11:42:00Z,
A3078,0990,496.8,1,2025-11-11T16:03:00Z,
A3091,0037,108.34,4,,refund
A4377,0151,125.22,4,2025-06-18T19:31:00Z,
A1784,0668,145.07,4,2025-07-11T07:00:00Z,paid
A3972,0224,69.06,2,2025-07-18T01:28:00Z,Pending
A0138,0922,,3,,Pending
A4886,0860,172.73,4,2025-01-17T03:12:00Z,refund
A0092,0670,19.56,2,2025-05-29T19:07:00Z,Pending
A0132,0169,321.64,1,2025-09-24T22:40:00Z,refunded
A1054,0533,,2,2025-04-27T14:19:00Z,Refunded
A1107,0766,323.84,1,2025-08-10T14:28:00Z,Refunded
A3127,0632,390.95,2,2025-03-29T23:54:00Z,PAID
A1560,0861,473.03,1,2025-05-05T13:38:00Z,Refunded
A2662,0202,452.26,2,2025-05-12T07:23:00Z,refunded
A0971,0806,270.69,9,2025-03-22T01:23:00Z,Paid
A1830,0971,350.14,8,,PAID
A2522,0628,366.6,9,2025-07-02T22:16:00Z,refund
A4046,0059,294.04,3,2025-02-14T10:10:00Z,refund
A0546,0447,448.71,5,2025-11-06T13:48:00Z,Refunded
A1157,0400,,4,2025-03-27T02:38:00Z,Refunded
A4041,0541,384.62,1,2025-07-19T06:14:00Z,refunded
A2899,0848,199.19,2,2025-01-08T16:41:00Z,Refunded
A2923,0042,34.3,9,2025-09-27T21:03:00Z,Paid
A1333,0357,209.99,5,2025-05-28T11:58:00Z,refunded
A0141,0333,472.66,4,2025-07-11T16:00:00Z,refund
A4049,0323,343.87,9,2025-01-25T21:46:00Z,PAID
A4281,0944,225.19,6,2025-12-01T19:36:00Z,refund
A4697,0526,468.24,8,2025-11-30T18:02:00Z,Pending
A2797,0583,274.04,6,2025-10-21T18:45:00Z,refunded
A3684,0762,394.94,4,2025-01-29T14:00:00Z,paid
A0441,0317,353.69,2,2025-09-24T01:02:00Z,Pending
A1946,0488,59.32,9,2025-06-09T14:22:00Z,refund
A1842,0126,200.06,2,2025-08-02T04:30:00Z,Paid
A1126,0066,24.32,4,2025-01-26T09:02:00Z,refunded
A3167,0588,263.68,1,2025-06-29T03:41:00Z,paid
A1712,0877,192.51,6,2025-09-08T20:21:00Z,refund
A0427,0832,373.11,6,2025-11-23T07:50:00Z,refund
A0503,0657,67.74,3,2025-04-30T23:44:00Z,Refunded
A2941,0438,22.98,2,2025-11-12T17:50:00Z,Pending
A1051,0624,9.96,,2025-08-11T13:59:00Z,refund
A1751,0293,420.67,2,,refunded
A3704,0968,272.88,5,2025-02-06T17:42:00Z,
A4299,0635,312.22,9,2025-02-20T01:08:00Z,Paid
A4884,0843,134.25,5,2025-08-24T14:52:00Z,Refunded
A2242,0236,253.21,4,2025-07-06T15:15:00Z,Pending
A2104,0779,256.05,3,2025-10-24T01:36:00Z,
A4787,0089,59.97,2,2025-07-25T03:08:00Z,paid
A4930,0600,212.02,,2025-08-14T09:33:00Z,paid
A3836,0708,257.89,6,,Pending
A4815,0696,,3,2025-05-07T13:47:00Z,refund
A3875,0005,278.71,,2025-02-04T07:48:00Z,Refunded
A4150,0851,368.3,9,2025-01-13T09:31:00Z,Pending
A4779,0810,171.22,5,2025-05-04T14:27:00Z,refund
A2683,0693,162.76,6,2025-04-18T01:29:00Z,paid
A3378,0564,94.56,4,2025-07-27T18:45:00Z,PAID
A2812,0070,254.39,2,2025-06-01T05:45:00Z,paid
A2214,0694,155.25,8,2025-08-03T03:17:00Z,paid
A4893,0085,63.39,7,2025-08-03T17:57:00Z,paid
A4603,0063,171.71,4,2025-08-04T18:59:00Z,Paid
A2973,0015,461.32,3,2025-11-12T12:33:00Z,Pending
A0460,0785,86.0,3,2025-07-14T04:22:00Z,refunded
A0801,0231,473.09,4,2025-05-09T14:53:00Z,Refunded
A3637,0748,36.3,9,2025-07-07T14:15:00Z,refunded
A3829,0953,111.15,,2025-05-14T03:13:00Z,PAID
A1170,0650,183.22,,2025-12-16T18:15:00Z,paid
A0186,0477,,,2025-12-05T04:23:00Z,refunded
A4937,0404,474.03,6,2025-01-08T22:44:00Z,refund
A1805,0491,307.48,2,2025-11-26T13:21:00Z,Paid
A4835,0110,111.13,5,2025-04-13T16:35:00Z,Refunded
A2132,0753,486.33,1,2025-02-06T01:36:00Z,PAID
A0632,0104,,3,,refunded
A2175,0028,,1,2025-10-06T14:10:00Z,refund
A2827,0774,389.03,2,2025-04-17T08:19:00Z,refund
A4527,0830,383.3,4,2025-10-17T07:17:00Z,Refunded
A0174,0936,128.17,6,2025-12-12T15:54:00Z,Refunded
A0553,0541,188.02,1,2025-10-22T22:10:00Z,Pending
A2333,0144,149.91,3,2025-01-08T14:42:00Z,paid
A3401,0252,163.66,,2025-09-11T15:04:00Z,
A3297,0027,330.17,9,2025-05-29T10:39:00Z,Refunded
A0290,0724,97.77,2,2025-10-19T14:50:00Z,PAID
A4171,0309,410.9,4,2025-08-20T16:43:00Z,paid
A0085,0214,,5,2025-10-24T15:57:00Z,refunded
A4817,0102,340.42,2,2025-12-05T15:41:00Z,Refunded
A3084,0559,216.04,5,2025-09-06T17:25:00Z,Paid
A3500,0805,450.02,2,2025-10-16T15:55:00Z,paid
A1964,0219,237.89,,2025-12-10T02:48:00Z,paid
A1113,0666,58.6,,2025-08-29T15:40:00Z,Pending
A2738,0356,261.0,7,2025-06-29T11:06:00Z,PAID
A4446,0542,358.44,3,2025-07-30T15:16:00Z,refunded
A1284,0107,202.76,9,,Paid
A4611,0409,74.07,,2025-05-01T22:31:00Z,refunded
A3991,0486,268.79,,2025-09-13T05:13:00Z,Pending
A0110,0876,60.05,9,2025-07-02T11:59:00Z,refunded
A3139,0496,177.28,6,,refunded
A3061,0979,350.44,7,2025-08-29T06:41:00Z,refunded
A4218,0587,236.51,1,2025-01-16T03:04:00Z,Refunded
A0034,0697,140.73,9,2025-08-23T14:37:00Z,Paid
A0605,0169,141.06,9,,
A3636,0735,152.81,2,2025-08-04T22:22:00Z,Refunded
A0146,0797,144.77,4,2025-03-13T21:39:00Z,refund
A3233,0888,488.64,8,2025-01-07T11:31:00Z,
A1542,0120,442.01,8,2025-01-26T22:17:00Z,
A0140,0431,248.54,2,2025-03-28T04:44:00Z,refunded
A0104,0974,423.17,6,2025-03-06T17:26:00Z,refunded
A0253,0236,326.11,1,2025-04-27T05:11:00Z,Refunded
A0480,0593,103.26,6,2025-09-18T15:13:00Z,PAID
A2486,0348,,5,2025-06-20T17:16:00Z,paid
A2248,0210,114.93,5,2025-06-06T21:11:00Z,Paid
A2838,0838,166.47,5,2025-04-03T00:20:00Z,
A2753,0784,70.06,4,2025-10-06T21:22:00Z,paid
A1370,0586,493.47,6,2025-12-12T02:53:00Z,paid
A0759,0372,218.88,3,2025-09-20T23:34:00Z,refunded
A4019,0775,256.8,8,2025-02-19T09:39:00Z,Pending
A0547,0627,408.37,,2025-10-01T05:46:00Z,paid
A4684,0931,,2,2025-10-20T19:44:00Z,Refunded
A0836,0053,391.78,9,2025-10-31T02:30:00Z,paid
A3159,0168,183.24,5,2025-09-09T03:29:00Z,Pending
A2029,0928,282.84,5,2025-04-30T02:00:00Z,Refunded
A0111,0839,73.67,5,,
